GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
mybatis-oscache,org.mybatis.caches.oscache,OSCache,53,73,8,2,16,24,10,7,5,7
mybatis-oscache,org.mybatis.caches.oscache,LoggingOSCache,7,0,0,0,2,0,1,0,1,0
